game_id,游戏名称,steam_app_id
1691,乌鸦先生的独白 - A Raven Monologue,730
1217,Stick Fight: The Game,730
2351,梦之形: 序章,730
2063,宝藏猎人克莱儿,730
344,Devil May Cry HD Collection,730
1159,Sir Whoopass™: Immortal Death,730
2305,暗黑堕落幸存者 Playtest,730
2483,狙击手：幽灵战士契约,730
1564,Zombie Army 4: Dead War,730
2454,灰烬之国 Cinderia,730
1066,Root,730
1790,兽娘红茶馆 Demo,730
467,Far Cry,730
1684,为主人献上圣罗的甜蜜侍奉,730
2520,皇帝与社稷,730
2623,胡闹搬家2,730
334,Demonologist,730
1783,全面战争：战锤,730
2172,忍堕－女忍调教,730
1077,SAEKO：女巨人恋爱模拟,730
1003,Quilts and Cats of Calico (猫与花毯),730
2732,超控行者,730
1197,Squad 44,730
1195,Sprocket,730
1623,《潜行者：普里皮亚季的召唤》增强版,730
2493,猫猫钓游记 试玩版,730
2811,锚点降临,730
1668,东北之夏,730
1538,Wuppo - Definitive Edition,730
674,Kalimba,730
2198,愤怒的孙子们,730
1136,Shadow Labyrinth 暗斗迷宫,730
1484,WRC 10 FIA World Rally Championship,730
2145,幻耀的羽毛 / Mirage Feathers,730
2853,风与鸟 - Wind and Bird,730
189,Cassette Beasts 磁带妖怪,730
1025,Rayman Legends,730
2426,深海迷航：冰点之下,730
728,Life is Strange: Double Exposure,730
41,Age of Empires II (2013),730
315,Dead Island Definitive Edition,730
849,NBA 2K20,730
2818,闲置猎手,730
247,Crime Scene Cleaner: Prologue,730
1772,像素哥3,730
1670,东方华彩乱战2,730
747,Lost Castle,730
1122,Secrets of Grindea,730
465,Family Crush,730
2379,水浒绘卷 Demo,730
131,Bleak Haven Demo,730
2224,战甲机索尔冈特,730
32,ASTLIBRA ～生きた証～ Revision Demo,730
917,Out of Stock! Demo,730
1105,Saints Row,730
1910,命定奇谭,730
2396,沙耶之歌,730
2199,我上了我的爆乳经理,730
2457,灵动桌面,730
2587,纷争终结者: 被遗弃的孩子们,730
1950,圣杯誓约,730
1511,Welcome to Free Will,730
2156,异形丛生：虫启天降 (Alien Swarm: Reactive Drop),730
1298,Terminull Brigade Playtest,730
2334,東方紺珠伝 ～ Legacy of Lunatic Kingdom.,730
92,Baby Steps Demo,730
584,Half-Life: Alyx,730
1204,Starship Troopers: Extermination,730
2809,铁骑少女,730
2361,橡胶强盗: Rubber Bandits,730
1750,你救世主播？,730
2784,遗迹：灰烬重生,730
589,Handyman Legend 水管工传说,730
1401,Time Wasters,730
2382,永恒空间2,730
2698,血腥画家恋爱游戏,730
1987,大富翁11,730
1211,SteamWorld Heist,730
2300,暗喻幻想：ReFantazio～序章试玩版～,730
2019,奇妙探险队 Curious Expedition,730
2318,月影魅像-解放之羽-,730
599,Hentai Girl Division,730
3,100 Waiting Cats,730
596,Hell is Us Demo,730
90,BRAVELY DEFAULT II,730
1743,余烬守卫 Emberward,730
418,Ephemeral,730
2826,隐居军师的救国战略,730
2640,苏丹的游戏 Demo,730
1169,Slyders Demo,730
2408,流浪者,730
2467,炼金之道 试玩版,730
1310,The Crew 2,730
2577,米塔 MiSide Demo,730
2231,房产达人 2,730
2213,我的小绿屋,730
1925,哆啦A夢的銅鑼燒店物語 (Doraemon Dorayaki Shop Story),730
1063,Rogue : Genesia Demo,730
1631,ウマ娘 プリティーダービー,730
1775,光与影的二重身,730
329,Debugging Hero,730
2754,转生Galgame成为女主角！,730
62,Amnesia: The Bunker,730
1328,The Horde Wants You Dead Demo,730
2589,纸嫁衣4红丝缠,730
2658,英魂之刃,730
1571,delivery pals,730
409,Easy Cat Timer,730
548,Going Medieval ( 前往中世纪 ),730
1263,Symphonic Rain,730
167,CODE VEIN Demo,730
2798,金币辉煌,730
1839,动画制作物语 (Anime Studio Story),730
2716,试用版魔王将至 He is Coming Demo,730
910,Operation swat,730
2042,妮娜诺 : 梦之牧场,730
1147,Sheepy: A Short Adventure,730
1250,Sunless Sea,730
2834,雨中冒险: 回归,730
1927,哈希绿洲（Hash Oasis）,730
956,Pathologic 2,730
639,Imperator: Rome,730
2702,被虐的诺艾尔 Complete Edition,730
2429,深空涡旋 Star Vortex,730
71,Art of War: Red Tides,730
2583,红弦俱乐部,730
1266,TCG Card Shop Simulator: Prologue,730
1477,Visage,730
1042,Resident Evil Revelations,730
2753,轩辕剑柒-免费试玩版,730
1391,Thief Simulator,730
1161,Sixtar Gate: STARTRAIL,730
2691,融雪,730
21,A Short Hike,730
1733,仙途幻境,730
1457,Untitled Goose Game,730
2652,英雄传说：闪之轨迹II：改 –The Erebonian Civil War-,730
908,OneShot: World Machine Edition,730
2080,封神榜重置版,730
1992,大江湖之苍龙与白鸟,730
125,Black Reliquary,730
2902,黄昏酒馆,730
1314,The Dragonhood,730
2449,火线迈阿密2：空号,730
2778,速速上菜！,730
394,Dungeons & Dragons: Chronicles of Mystara,730
2088,小小的岛Demo,730
1663,不恋爱就完蛋了,730
413,Elin Demo,730
417,Enotria: The Last Song,730
1855,十年不晚,730
716,League of Maidens,730
202,Cell to Singularity - Evolution Never Ends,730
2681,虐杀熔炉,730
2329,机械迷城 (Machinarium),730
1621,《法外枭雄：滚石城》Crime Boss: Rockay City,730
2794,重塑文明 Rebuilding Civilization Demo,730
2220,战国无双５,730
2064,实力单身,730
1367,The Room Two,730
1425,Transistor,730
1490,War Robots: Frontiers,730
2232,托托莉的炼金工房 ～亚兰德之炼金术士2～ DX,730
683,Kindred Spirits on the Roof,730
1386,The friends of Ringo Ishikawa,730
1762,侠道游歌,730
1207,Stealth Inc 2,730
12,5D Chess With Multiverse Time Travel,730
2586,纪元: 变异,730
999,Pâquerette Down the Bunburrows Demo,730
173,Call of Duty (2003),730
480,Fate/EXTELLA,730
2097,少女与城主,730
2078,导演模拟器,730
1068,Runers Demo,730
1448,Umineko When They Cry - Question Arcs,730
2125,巴别号漫游指南,730
1891,另一个肉鸽农场 试用版,730
2247,捉妖物语2,730
737,Little Witch Nobeta,730
178,Call of Duty: World at War,730
1885,叠叠高城 Pile Up!,730
2766,迷你舒适房间：Lo-Fi（试玩版）,730
989,Project Nimbus: Complete Edition,730
1354,The Outer Worlds,730
1252,Super Auto Pets,730
1506,Watch_Dogs,730
341,Despotism 3k,730
2479,牌兵布阵 Demo (Commander Quest Demo),730
1115,Scope X,730
653,Inunaki Tunnel | 犬鳴トンネル,730
1653,三國志13,730
1924,咸鱼殿下,730
2605,维斯塔利亚传说2：希尔瓦比西之圣剑,730
2680,蓝途王子,730
1489,War Robots,730
751,Lucy Got Problems,730
40,Ad Infinitum,730
2209,我的人生,730
1914,命运游戏2：百年之约 Demo,730
2663,莎拉的黑店,730
1770,偷天骑士 Playtest,730
2823,除灵事务所,730
2179,性感史莱姆派对（Slime Sexy Party）,730
1615,《无主星渊》 公开试玩,730
383,Drive Beyond Horizons Demo,730
1456,Unravel,730
1124,Seed Hunter 猎源,730
1,"""百英雄传   Eiyuden Chronicle: Hundred Heroes""",730
1485,WRC 7,730
2898,麦穗镇物语：放置好时光 试玩版,730
1247,Summer Pockets,730
2713,记忆的琴键,730
2100,少女理论以及周边 -École de Paris-,730
254,Crusader Kings II,730
260,Crysis Remastered,730
2926,黑道麻将,730
2566,突然＊恋人,730
600,Hentai Girl Fantasy,730
2150,废土帝国：人类复兴,730
1138,Shadow Tactics: 爱子的选择 Aiko's Choice,730
2791,醉风酒 Demo,730
301,Dark Hours: Prologue,730
1095,STAR OCEAN THE SECOND STORY R - DEMO,730
2356,棋弈无限：中国象棋,730
1613,《文字游戏》,730
2180,怪兽远征,730
1767,偏差者,730
1345,The Legend of Heroes: Trails into Reverie,730
1723,从画面中出来的我推Vtuber的同居生活 ～梦魔可爱ASMR主播是地雷系？～,730
330,Deep Secret,730
495,Flobe,730
2033,女鬼桥 开魂路,730
895,Nuclear Blaze,730
2036,如神之馆～欲望的247～,730
365,Dolmen,730
1224,Strange Brigade,730
2466,灾殃The Scourge,730
648,Insurgency,730
2333,東方獣王園 〜 Unfinished Dream of All Living Ghost.,730
2034,女鬼桥二  释魂路,730
2325,机动战士 GUNDAM SEED 激斗命运 复刻版,730
673,Kabuto Park,730
2040,妖恋西游 Demo,730
1446,Ultimate Zombie Defense,730
1656,三角洲行动试玩版,730
977,Poly Bridge 2,730
298,Danganronpa Another Episode: Ultra Despair Girls,730
666,Just Cause 4,730
598,Helping the Hotties,730
1246,Sudoku Zenkai,730
1033,Resident Evil,730
2642,苏菲的炼金工房２ ～不可思议梦的炼金术士～,730
1371,The Seven Realms: Terran,730
1787,共享委员长,730
1283,Tacview,730
1840,努力工作吧 梦魔酱！,730
1824,刺客信条：启示录,730
1439,UBERMOSH Vol.3,730
1896,合约女友的一日体验:凯洛与嘉米,730
423,Escape Simulator 2 Demo,730
61,Amnesia,730
1374,The Spell Brigade Demo,730
403,EGG,730
1580,《Battlefield 3™》,730
1454,Unpacking,730
1350,The Medium,730
792,MementoMori,730
714,Layers of Fear (2016),730
390,Dungeon Fighter Online,730
177,Call of Duty: WWII,730
496,Flowers -Le volume sur ete-,730
769,Mad Island,730
397,Dwarf Fortress,730
2621,背后：异化,730
2252,揭棺而起,730
1118,Sea of Stars 星之海,730
64,Among Us,730
1634,七度荒域：混沌之树,730
1143,Shards of Her,730
858,NEKOPARA Vol. 3,730
1023,Ravenous Devils,730
1512,What Remains of Edith Finch,730
1566,Zup!,730
1966,坤化危机2,730
1334,The Isle Dedicated Server,730
2240,拼图猫娘4,730
485,Femdom Wife Game - Zoe,730
1984,夜行,730
2092,小缇娜的奇幻之地,730
952,Path of Exile,730
963,Phantom Brigade,730
1953,在樱花色 梦境中恋上你,730
988,Prison Survival: Architect of Crime Simulator Playtest,730
2141,幸运草的约定,730
2552,神奇动物养殖中心：放置好时光,730
1181,Source Filmmaker,730
1519,Witch It,730
2154,异兔传说 Playtest,730
1046,Return of the Obra Dinn,730
114,Battlestar Galactica Deadlock,730
2235,抬头只见天花板 Looking Up I See Only A Ceiling,730
96,Backrooms: Escape Together,730
1337,The Last Case of Benedict Fox,730
1114,Schedule I: Free Sample,730
2342,枪匠模拟器,730
1117,Sea Power,730
2099,少女武士-葵纹,730
2557,神树残响 Demo,730
286,DEVOUR,730
2291,星咏之诗,730
1577,inZOI: Creative Studio,730
830,Mount & Blade: With Fire and Sword,730
928,PAPERHEAD EP0,730
1132,Severed Steel,730
2391,沉没之地,730
2730,超侦探事件簿 雾雨谜宫 Plus,730
1835,动物之灵,730
1962,地狱里的牛马,730
1930,哥里：可爱大灭绝 (Gori: Cuddly Carnage),730
784,Maxwell's puzzling demon - demo,730
331,Deepest Sword,730
1431,Trine 2,730
785,Mayhemers,730
379,Dreadway Playtest,730
949,Paper Dolls 2,730
1881,反转21克,730
2792,醋意乱流,730
1313,The Dark Occult,730
2079,封神榜  伏魔三太子（重制版）,730
1676,中专预备役 Demo,730
650,Internet Cafe Simulator,730
1256,Superfighters Deluxe,730
870,Need for Speed™ Most Wanted,730
1019,Raji: An Ancient Epic / 拉吉：远古传奇,730
476,Farming,730
2023,奥术轮回,730
2540,破晓 Demo,730
406,EVE Online,730
2005,天际都市物语,730
2277,无垠之心 - A Space for the Unbound,730
1508,Wavetale,730
489,Field of Glory II: Medieval,730
1972,墙世界,730
1926,哆啦A梦 牧场物语 自然王国与和乐家人,730
1007,RIDE 4,730
1521,With My Past 往事伴我,730
979,Poppy Playtime,730
735,Little Nightmares II Demo,730
